timestamp,x,y,x_acce,y_acce,z_acce
1572941240637.0,115.26022102911355,126.39613475883546,-1.0460663,2.0834503,11.287277
1572941242880.0,116.89401293742758,125.4497326825029,-0.781483452,1.2822044400000001,11.67023325
1572941245112.0,118.51979249130939,124.50797190034763,-0.4519813485,1.91513594,9.92105035
1572941247312.0,120.12226337775203,123.57971306488992,-1.0817169299999998,1.93958817,9.660170599999999
1572941249513.0,121.72546266005214,122.65103229359791,-1.4698486400000002,2.74222108,8.08909898
1572941251809.0,123.39785954881229,121.6822676180475,0.15282592800000006,1.6151489,10.1184268
1572941272226.0,124.24748383231241,120.5655118702144,-0.71866456,1.21196594,10.1895356
1572941274639.0,124.68338507656968,119.68944598392038,-0.467996214,1.25469974,9.4953304
1572941277110.0,123.6530463985617,119.22099809235428,0.9133279014285715,0.19408525,7.917438928571428
1572941279485.0,122.39349184708554,118.8489087660863,0.508242794,1.0320434200000002,10.092328199999999
1572941281848.0,120.91820723082445,119.40772979081214,-2.5616028,0.33210296800000005,12.84308755
1572941284200.0,119.32965818242413,120.46646744462674,-1.87252504,0.7436264065,13.32489055
1572941286483.0,117.78771197600491,121.49414519278096,-2.08827818,1.67739562,11.396933
1572941288954.0,116.11878991027481,122.60644993027071,0.032066344999999996,0.95653535,5.89927295
1572941291336.0,115.365715,123.10836,-3.1353150000000003,1.5073471250000001,9.63333875
1572941309156.0,114.13484223028422,126.28431241393115,-0.81898194,1.47795714,11.486236400000001
1572941311652.0,114.53765571307045,125.24495523218575,0.44761506055,-1.37296904,10.5291838
1572941314099.0,114.9325613991193,124.22600209767815,-0.329721068,1.3489197,7.739434999999999
1572941316573.0,115.33182444255404,123.19580591673339,-0.7337798875,1.256855,9.270462
1572941319023.0,116.97966643759065,122.79009882774507,-1.5694534,-0.17703551900000003,9.4836559
1572941321545.0,118.79680283294941,122.43177084719734,-0.39754486,1.70876315,8.8616485
1572941324249.0,120.74507278261241,122.04758414640389,1.1414169200000002,-1.338797765,7.933724965
1572941326923.0,122.67172731123625,121.66765987202457,-2.30530692,3.1185378950000002,10.72847385
1572941329650.0,123.49366460759494,120.97806460610573,-0.5366783159999999,2.5912673699999997,8.547387500000001
1572941332483.0,122.70953324050633,119.82863444825018,-2.687983942857143,0.8987513857142857,11.0196425
1572941335378.0,121.87546964073267,118.7986317969256,-1.41944884,2.25308838,9.7764162
1572941337958.0,120.62959966016845,120.0979100111903,0.623474125,1.68655705,8.721415949999999
1572941340615.0,119.34654673832381,121.43596513340007,0.69152832,0.28528748,9.7176394
1572941343182.0,118.10695439719655,122.72869659697272,0.567141735,0.3127380385,9.4901906
1572941345751.0,116.86639626538665,124.02243525295954,-0.293927004,2.33090208,8.6355742
1572941348420.0,115.57754859944637,125.36653352965428,-1.137688455,1.10028609,7.9191774
1572941350873.0,114.39300632722775,126.60185502561988,-1.4146060333333335,3.2795897285714286,8.593379285714285
