timestamp,x,y,x_acce,y_acce,z_acce
1571212868903.0,206.2259559399012,158.4415541657519,0.3857727,-1.8274078,3.5698547
1571212870889.0,208.89162410949507,158.82808295828758,1.2560577,-1.91539,3.8290405
1571212872877.0,211.5599767384742,159.21500100439079,-0.347789003,0.0539459231,10.7578215
1571212874850.0,213.98843484754522,159.56348135917312,-0.530906685,-0.8969574,10.27781675
1571212876828.0,215.9683847364341,159.839361248062,0.6828872816,-5.61999357,4.23868409
1571212878819.0,217.96134744056846,160.1170543010336,-0.7665618999999999,-3.09980776,22.77807
1571212880786.0,219.93028648578812,160.3913999741602,0.039659881425,-0.046591183450000004,5.740030675
1571212882752.0,222.02466000381244,160.734586604397,-1.265483885,-1.9972458149999999,7.09655768
1571212884736.0,224.32184155165842,161.1811013229127,-1.599236315,-2.164628615,14.133860850000001
1571212886720.0,226.6190230995044,161.62761604142838,0.492427061,-3.2019211,4.59242408
1571212888720.0,228.9347303049943,162.07773168509343,0.0038909912,-2.4079895,3.8182678
1571212890738.0,231.42944604609613,162.453843501876,0.20485686949999998,-2.27032698,9.71030725
1571212892725.0,234.07059754511346,162.73299978381277,-0.7222137301,-1.18749082,17.2994173
1571212894716.0,236.71706590673574,163.0127180310881,-0.431602479,0.06303710869999998,7.162694335
1571212896679.0,238.49674378977045,164.36932547724527,0.311911012,-0.051742554000000024,10.645687800000001
1571212898674.0,239.8422961659283,166.35145399113975,-0.24934387200000002,-0.62533874,6.99231565
1571212900614.0,241.2693794529799,168.0742642140807,-0.57369995,-1.5258789e-05,11.828064
1571212902571.0,243.572996103326,168.32141187067364,-0.19278793700000002,-1.042699435,5.40974886
1571212904517.0,245.8636644740841,168.56717034779672,-2.41231229,-0.979345675,15.728703
1571212906464.0,248.15229066808965,168.8129735560299,-0.20547485199999999,0.041278076400000016,6.3960935999999995
1571212908396.0,250.38832189967982,169.05599729989328,-1.51247709,-5.7802946,19.1197849
1571212910360.0,252.6613888452508,169.30304628175026,-0.22199401740000002,0.748407,8.5069488
1571212912294.0,254.64610498655398,170.3144070649251,-1.89411318,-1.2002380400000001,14.120163
1571212914242.0,256.52292403380716,171.70335052247407,-0.9605560210000001,-0.505387884,6.1080153
1571212916153.0,258.3640950806762,173.06591261044946,0.015392903684210535,-0.7333173263157895,11.71345947368421
