timestamp,x,y,x_acce,y_acce,z_acce
1571396793536.0,206.24390234581347,158.4441564411164,-0.3237686125,-0.59902955,13.6387555
1571396795496.0,208.8542567637849,158.82266459632402,-0.24523467950000002,0.189712526,9.220582405
1571396797461.0,211.4712702491491,159.20213833356024,0.073441313,0.066026304,6.82087235
1571396799427.0,213.38494083438684,160.15192548672567,-0.51679993,0.6758957,7.3692397
1571396801449.0,213.53348863283367,162.60094836915297,-0.0009597759999999678,-0.512181085,12.5170698
1571396803456.0,213.68093444464512,165.03180342604298,-0.8200945152380953,0.582604538095238,6.576721233333333
1571396805450.0,214.34104650379507,167.30657135199243,-0.05770874,1.6587219,6.443573
1571396807464.0,215.4779485483871,169.47568661290322,-0.10581679523809523,0.3349791066666667,5.2325955523809515
1571396809513.0,215.9278710326087,170.33410157608697,-0.22855994476190478,-0.16898672666666667,9.849047142857142
1571396811532.0,215.4697208924485,169.45998892448512,-0.27663497849999996,-0.07161483785,10.041258274999999
1571396813563.0,215.0088477202517,168.58068095251716,-0.241998295,0.290245063,10.0068117
1571396815522.0,214.5643127402746,167.732544902746,-0.280847172,-0.86310426,12.614636
1571396817507.0,214.1138778575515,166.8731523255149,-0.3628540025,-1.50163576,14.0166717
1571396819487.0,213.7121337107232,165.5461679426434,0.024708557389999997,-0.406649776,11.5414931
1571396821467.0,213.5112797456359,162.23480310473815,-0.850691987,-0.4631332385,6.3543930049999995
1571396823452.0,213.63926796300524,159.51482956154373,-0.2359604645238095,0.31006731095238094,10.022715761904761
1571396825459.0,215.41472964489608,159.76221671728706,-1.23668209,0.6778656,9.34600975
1571396827441.0,217.16807546129252,160.0065223190226,-0.527059145,0.6306747404999999,4.35086667
1571396829402.0,218.90284395067366,160.24823941539165,-2.1813746285714286,-1.1980067571428572,16.901116142857145
1571396831385.0,220.6570744016899,160.4926682792875,0.355770872,1.1009857,9.5980556
1571396833360.0,223.14378983606557,160.95211749241045,-1.058612052,-0.022329712600000003,7.24366151
1571396835341.0,225.88349659836067,161.4846480601093,-1.391508604761905,-0.29494076190476193,15.705237476190476
1571396837274.0,228.55681975409837,162.00427531268974,-0.6328277771428571,1.3951829999999998,10.113719714285715
1571396839215.0,231.0710946308099,162.41596757966735,-0.6875828238095237,-0.4907720523809524,11.459866476190475
1571396841160.0,233.3204434416291,162.65371230996425,-0.23453413571428572,0.9438738328571429,5.5111171428571435
1571396843129.0,235.59754771335304,162.89439065132908,-1.02894285,-1.10512853,6.269756315
1571396845098.0,237.61578350564616,163.4119636838143,-1.009282675,0.7800361650000001,9.75933645
1571396847074.0,237.3560870238394,166.3756066649937,-1.0968018,0.493927,5.5481567
1571396849029.0,237.1874408561644,169.29840035958904,0.49980164571428576,1.2724740571428572,11.09944157142857
1571396850994.0,238.43832624039766,171.6134749977406,-0.8056030175,-0.39762115249999996,9.77301375
1571396852984.0,241.00021412801485,171.43481611781075,0.979698184,-0.2486923222,9.9355786
1571396854972.0,240.99171256957328,168.09651598794062,-0.612326052,0.408703614,8.2602934
1571396868262.0,245.9324271666276,169.56900903913757,-1.2314722142857144,0.6831286961904762,15.707820142857143
1571396870202.0,247.61858587297868,168.92438527536913,-0.7462085452380952,-0.7958984547619048,8.739760285714286
1571396872126.0,248.9989769094051,169.6465910984942,-2.1368408199999998,-0.3602111827999999,4.45615236
1571396874050.0,250.30348785485066,170.7227724956801,-0.647141265,1.55234831,10.2899761
1571396875969.0,252.24804135076252,170.09479733769064,-1.759722115,-0.010797118649999993,15.90500965
1571396884151.0,251.54772343659243,172.62976950629235,-2.945515933333333,1.8811747333333333,10.937495
1571396886084.0,253.18229508412077,173.4826797971883,-3.144812452380952,2.444214552380952,15.760298380952381
1571396888011.0,256.0043308481217,173.27237521548744,-0.52337646,0.4358673,2.2507324
1571396889954.0,258.49806,173.46665794841735,-0.16228376214285714,0.04680306514285714,8.317036142857143
1571396891875.0,259.3026698150289,175.54967882947977,-2.00959015,2.3563232,11.340622
1571396893807.0,260.65102713294795,176.94683310693642,-0.723739625,0.33936310000000003,7.5866623
1571396895740.0,261.5289812756859,178.68379175911627,-1.57800063,0.385800172,10.245597075
1571396897662.0,261.892544960209,180.77750929801638,-0.557440188,0.80548099,7.04493713
1571396899579.0,262.25516284950703,182.86578012115453,1.2765182099999999,0.864135755,12.4782274
1571396901503.0,262.6191048521202,184.9616763463594,-0.406900786,0.7155075175000001,8.7693392
1571396903414.0,262.94635,186.84624,-0.65745544,0.21798706,9.383057
1571396910214.0,258.7267671362229,187.6649276367389,-0.88790513,-0.603069325,3.408771525
1571396912142.0,260.1513532043344,188.15583145510834,-0.75005035,0.0009582521999999989,12.4995312
1571396918017.0,262.9125458144256,186.9966434750418,-0.88191223,1.5150604,11.040451
1571396919864.0,262.4819504299021,188.91247256747073,0.2259180019047619,-0.7839217428571428,9.384968523809523
1571396921806.0,262.02920747551946,190.92684186768568,-0.5986284385714286,0.048265729714285714,9.853439142857143
1571396923756.0,261.5745994626224,192.94950929066155,-0.00414276249999998,0.91710665,4.1472394999999995
1571396925692.0,261.12325530212564,194.95765499880582,0.6594139050000001,1.109572585,17.1578408
1571396927630.0,261.9425547634069,197.2077258675079,-2.8855667,0.14467621999999997,6.295135500000001
1571396929558.0,263.026982641196,199.4891814285714,-1.307994085,0.4943519555,9.98124425
1571396931492.0,261.1267955149501,201.11512285714286,-1.241386785714286,-0.1973673480952381,6.667404890476191
1571396933416.0,259.68237164934715,201.2163478923528,-0.439939879,2.42814482,10.341695999999999
1571396935351.0,258.32321847188916,201.0001285278444,1.68909606,2.9314728,8.768347
1571396937301.0,256.953529223288,200.78223304423128,-2.44458545,-0.38270339750000004,10.70537565
1571396939210.0,255.61263856914468,200.56891895283772,0.06730118249999997,1.37748643,6.448340669999999
1571396941155.0,252.95065733504163,199.8436477642537,0.7770271305,-0.216672507895,8.6969812
1571396943105.0,250.19641037796285,199.0830278411275,0.67491912,1.9337463499999998,11.441475
