timestamp,x,y
1571222092327.0,51.35879504460601,33.464020905875415
1571222095261.0,53.4167265132639,32.2585153134211
1571222098365.0,56.28160814870808,33.37926907366685
1571222101442.0,59.14638057394173,34.576719400769655
1571222104320.0,61.12897455273354,35.52782590185105
1571222107343.0,62.67105196986667,36.42305873546666
1571222110167.0,63.354236811111114,38.55538557777778
1571222113347.0,64.12354552044445,40.95651849511111
1571222117342.0,65.09001982666666,43.97303610666666
1571222120548.0,65.56810019355117,45.904223032675226
1571222124550.0,65.94271451288904,47.94931093335632
1571222128891.0,66.3490615294422,50.167633416329
1571222132073.0,68.00456190727564,50.949677962818456
1571222137648.0,72.4440507183842,51.36311085242139
1571222140518.0,72.38014019778785,50.61294538228743
1571222144600.0,69.8640037379983,48.55187996466702
1571222150689.0,66.1107565788463,45.47744896812351
1571222154568.0,66.6000431984,46.580383017216
1571222157504.0,67.929327768,48.43446485632
1571222161854.0,69.898805928,51.18148665472
1571222165061.0,71.3507867232,53.206704794367994
1571222168961.0,71.94465586463976,54.41080416727823
1571222172171.0,70.82501108043567,53.67418199009843
1571222175970.0,69.49992368629506,52.80239767511212
1571222180192.0,68.02729431591823,51.833544456403985
1571222183405.0,66.90660313471956,51.096233847282896
1571222187289.0,66.28212970548199,52.02823759064472
1571222191550.0,65.98309514045292,54.01459124563792
1571222195599.0,65.89895,54.57353
