timestamp,x,y,x_acce,y_acce,z_acce
1571395513674.0,128.68702765531063,70.44348258517033,-1.0279632600000002,0.0897216778,4.35768885
1571395515650.0,130.04592166733468,70.68703349498998,2.117750525,-2.151483945,14.876618200000001
1571395517569.0,131.36561681362727,70.92355889779559,-1.9307326999999999,1.8655127999999999,12.170955750000001
1571395519488.0,132.68531195991983,71.1600843006012,-0.331847377,0.587303161,8.044939000000001
1571395521401.0,134.00088090981964,71.3958701763527,-0.5873352015,1.570155325,9.5574767
1571395523303.0,135.30888516633266,71.63030025250501,-0.6071828,1.6451415666666667,9.520121
1571395525199.0,136.6127632264529,71.86399080160321,-0.711212164,1.44694214,9.8286194
1571395527114.0,137.9297075751503,72.10002318637274,-0.84055482,1.38876652,9.822389099999999
1571395529011.0,139.23427333466935,72.33383698997996,-0.70456694,2.53595428,9.4116104
1571395530910.0,139.73148,72.42295,-0.10649414099999996,1.05495756,9.15162755
