timestamp,x,y
1571219961308.0,112.325029214355,68.78680935790494
1571219963117.0,109.35067176527643,68.15691941804074
1571219965882.0,105.47318532962669,67.13872949166004
1571219967836.0,103.10073444479745,66.38870700079428
1571219970987.0,99.25523918162719,65.23252469060351
1571219975255.0,93.84282095473644,64.2174971275783
1571219978191.0,90.11956418009932,63.5192494881589
1571219997962.0,84.12612855372593,61.75287819355289
1571220001918.0,79.56434272955623,59.62991337245325
1571220006173.0,74.42655656021624,57.63680917238963
1571220008977.0,70.98061207328061,56.39896008759636
1571220013196.0,65.81317013771518,54.562521881064164
1571220017184.0,61.74066905685967,54.03989832968179
1571220021416.0,57.418997899843504,53.485298813771514
1571220025503.0,54.302048823697845,53.29609936173984
1571220031793.0,50.247383517589306,53.24829527597491
1571220034993.0,48.184596716389414,53.22397523234251
1571220039046.0,45.828120887477105,52.58300280448718
1571220043316.0,43.726307722413,51.00062565705128
1571220046233.0,42.36840880085867,49.90091372947656
1571220050619.0,42.79889472938982,47.65321264981135
1571220053728.0,43.10404309961403,46.05993799028579
1571220057945.0,43.51794167704583,43.89884463576044
1571220062162.0,43.93184025447764,41.73775128123509
1571220066408.0,44.34858518209809,39.561796246064446
1571220100883.0,46.341263128919856,36.9023956147337
1571220103711.0,48.830494348432055,35.09739118267795
1571220106862.0,50.544563702303286,32.163660799494075
1571220111127.0,51.9316375526561,27.380316514445482
1571220114088.0,52.980317585798815,24.25813056627219
1571220117238.0,54.17098962721893,21.11066291464497
1571220121505.0,55.78387775443787,16.847093241789942
1571220124620.0,56.96132010650888,13.734597452958578
1571220151258.0,58.41062040015647,12.748241414433796
1571220154353.0,59.89032579620575,13.344971699980443
1571220156278.0,60.63194158397535,13.540594585516178
1571220159378.0,61.81617422393426,13.845745561376477
1571220162275.0,62.878059156199065,14.173617111228305
1571220165269.0,62.077886890401764,16.321274546265222
1571220168221.0,61.28893948604852,18.4388045222936
1571220171256.0,60.47780961741298,20.61587209588647
1571220172673.0,60.12227836453521,21.61544135075776
1571220175812.0,61.197663792851934,22.473243377826403
1571220178894.0,62.253521674365835,23.31546887875841
1571220181827.0,63.25833386336008,24.11697679382446
1571220183752.0,63.917816803630764,24.643026141421508
1571220186858.0,64.75103283222482,23.383762297236533
1571220189574.0,65.34868666042155,21.086979632318503
1571220192648.0,66.02511812871194,18.487454627915692
1571220195628.0,66.6808649652459,15.967420628852459
1571220198712.0,68.01035788955272,16.345430978685613
1571220201801.0,69.34647583497497,16.744559406749556
1571220204877.0,68.37171570368979,19.6256960263825
1571220208025.0,67.34226857196506,22.608609125246456
1571220211055.0,66.35140935686789,25.47971036081119
