timestamp,x,y
1571208316802.0,32.39850608760597,83.21491569559952
1571208318801.0,32.828652985924116,84.91974680153874
1571208320911.0,33.87201699449204,86.90050810246547
1571208323075.0,34.94208320991432,88.93196187270502
1571208325278.0,36.03143435250918,91.00002687078161
1571208327535.0,37.14748770195839,93.11878433817101
1571208329906.0,38.95540086418193,93.56846889829438
1571208332233.0,41.21294072267846,92.65940422488946
1571208334574.0,43.48406268603917,91.74487031838282
1571208337093.0,46.12107233674272,91.1481817151849
1571208339556.0,49.29320704956727,91.75526955153423
1571208342015.0,52.19101903314544,92.96083384892897
1571208344516.0,55.02001714723788,94.45047117925591
1571208347050.0,56.65987960894744,96.83777017952801
1571208349662.0,58.23181842058781,99.38331487910816
1571208352256.0,59.353286608617594,101.7281336983842
1571208354768.0,59.072234622980254,103.4292131956912
1571208357359.0,58.83318190945559,106.0418159426934
1571208359977.0,58.645649593505254,109.59322921107928
1571208362606.0,58.56229894353861,112.67517960247945
1571208365074.0,58.5886996593451,115.08549538202399
1571208367464.0,58.614265992723354,117.41963424471096
1571208369782.0,57.99295931614271,118.85888543388674
1571208372097.0,56.56556024514306,119.26649497703993
1571208374467.0,55.10424888519958,119.68378854821619
1571208376892.0,53.609025236312256,120.11076614741552
1571208379359.0,51.08971156309835,120.70914128227444
1571208381821.0,48.60827189603497,121.13213062753668
1571208384204.0,46.29887401610282,121.25930149357364
1571208386642.0,43.008276350273306,121.03255560791845
1571208389046.0,39.7635688897917,120.8089718880189
1571208391417.0,37.22556733770387,119.96694992260953
1571208393768.0,36.119792870163096,117.80783873808763
1571208396139.0,35.004611559002235,115.63035995522866
1571208398454.0,33.915769409977614,113.50431044771346
1571208400707.0,32.856088476175245,111.43520049504318
1571208402976.0,31.788882067476813,109.35139646370324
1571208405267.0,32.333888940481216,108.02661254087519
1571208407469.0,33.00362691515407,106.8233625299001
1571208409778.0,33.70590892401857,105.56164396707472
1571208412085.0,34.866954991257565,103.60736076664425
1571208414379.0,36.14817430351939,101.4727477426586
1571208416680.0,37.28211192269799,99.12385394846532
1571208418990.0,38.39224067601364,96.7269597840091
1571208421543.0,40.60713934822934,95.32305733768972
1571208424078.0,43.46772867790894,94.76247714165261
1571208426487.0,46.1861348693086,94.22976010328837
1571208429081.0,49.11330201770658,93.65613287310288
1571208431922.0,51.501708408648824,95.066948443855
1571208434809.0,53.78265398802347,96.86510784261715
1571208437386.0,55.818676418937386,98.47018465959329
1571208440126.0,57.9834810214613,100.17678554376658
1571208442569.0,59.161533599190285,101.40394164642376
1571208445247.0,58.039213072874496,101.80414182186234
1571208447769.0,56.98227044129555,102.181029365722
1571208450284.0,55.92826143319838,102.55687082995951
1571208452827.0,55.022379248544716,103.42542447874403
1571208455315.0,54.76572311095431,106.19932065090845
1571208457784.0,54.51102696798377,108.95203353236901
1571208460242.0,54.25746555874051,111.69248240342212
1571208462633.0,54.01081570947257,114.3582323019933
1571208465199.0,53.796596548095366,116.48774477117018
1571208467653.0,53.623893187722665,118.05832830912578
1571208470133.0,53.449360044395725,119.64555209646478
1571208472555.0,54.09026326831751,118.98811520691996
1571208474975.0,55.14866233548168,117.19385513229308
1571208477403.0,56.21056024253731,115.39366361940299
1571208479954.0,57.32625281292402,113.50227624321575
1571208482450.0,58.41789085905699,111.6516675050882
1571208485109.0,57.77715008374894,109.5270787108309
1571208487678.0,56.93731577237226,107.45565777359556
1571208490142.0,56.13180711404912,105.46889981744613
1571208492556.0,55.3426440047991,103.5224575665757
1571208495146.0,54.21264346414221,102.59932517228783
1571208497597.0,53.01908465262389,102.2365843345915
1571208500189.0,51.756863339096554,101.85297590892488
1571208502677.0,49.96634626994073,101.17559080440304
1571208505310.0,47.28310211989839,100.03771566469094
1571208507879.0,44.67630724959897,98.88182800288739
1571208510377.0,42.20349000673725,97.50596855149182
1571208512719.0,39.88510010170035,96.21603146775746
1571208515357.0,40.13712060384277,95.87972236872983
1571208517855.0,42.05524203564095,96.21621227486067
1571208520313.0,43.942648952918745,96.5473140319742
1571208522888.0,45.91989582516867,96.89417612496334
1571208525377.0,47.83110649119977,97.22945369756528
1571208527838.0,49.74489249717611,97.77420084374465
1571208530536.0,51.95362384186206,99.3513972497005
1571208533039.0,54.00271745036796,100.81460058702721
1571208535658.0,56.14677504552456,102.34561518569228
1571208538195.0,58.22370292597981,103.8286942375492
1571208541034.0,57.6948287212081,102.9106236249585
1571208543561.0,56.129688120146035,101.10467661400597
1571208546259.0,54.45863574908729,99.17652266246266
1571208548857.0,52.849520085628946,97.31983475804846
1571208551423.0,51.260224168602726,95.48601598871556
1571208553978.0,49.677741289412545,93.66005848456687
1571208556443.0,49.53232407803373,94.57180357434146
1571208558951.0,49.46707737859584,95.659523146699
1571208561631.0,49.397356025129504,96.8218391171608
1571208564182.0,48.7582188953635,97.71943656954755
1571208566721.0,47.229119926880514,98.28733109679227
1571208569177.0,45.750007257879254,98.83666113181118
1571208571640.0,45.54619170930733,98.42017712032124
1571208574120.0,46.46937446565323,97.14768424781299
1571208576545.0,47.3720834108705,95.9034119833644
1571208578983.0,48.27963162053636,94.65246939337445
1571208581421.0,49.18717983020221,93.40152680338448
1571208583887.0,50.1051510709881,92.13621735838232
1571208586318.0,50.24884,91.93816
1571208589027.0,50.24884,91.93816
1571208591463.0,50.24884,91.93816
1571208593938.0,50.24884,91.93816
1571208596312.0,50.24884,91.93816
