timestamp,x,y
1571214142828.0,213.8453484364604,156.82890654025283
1571214144818.0,214.35771054557551,154.12713067531604
1571214146797.0,214.86724050232866,151.44028924983365
1571214148768.0,215.28841646219684,149.36445197242034
1571214150756.0,215.708817489301,147.30136361483594
1571214152774.0,216.135562596291,145.20714213314312
1571214154809.0,216.56590268188302,143.09527854778887
1571214156882.0,217.00427860199713,140.9439796718973
1571214159002.0,216.86733509753196,141.61602025099629
1571214161119.0,216.53821804516534,143.2311389477732
1571214163247.0,216.20739089002305,144.85464985317765
1571214165290.0,215.88977816541984,146.41331187373277
1571214167416.0,215.55926193805493,148.03529692302314
1571214169485.0,215.23760715234565,149.6137950730616
1571214171554.0,214.91595236663636,151.19229322310005
1571214173670.0,214.45804019439677,153.59807472269867
1571214175736.0,214.00092735849054,156.00851141509435
1571214177837.0,213.53607059748427,158.4597831918239
1571214416580.0,221.25382838001178,158.18863172759436
1571214418515.0,221.41826630011792,155.79437727594342
1571214420475.0,221.58482874115566,153.36918930424528
1571214422405.0,221.8988354283824,150.8595301653986
1571214424338.0,222.36765986437314,148.22086367350315
1571214426299.0,222.84327534237514,145.54397542176648
1571214428262.0,223.31786129587894,142.87349541049582
1571214430248.0,223.79559787990985,140.1862666886671
1571214432277.0,224.28367820669672,137.4408552704443
1571214434312.0,224.47728859564162,134.98404653450362
1571214436356.0,223.96257673123486,133.22748712772398
1571214438413.0,225.2567610534041,132.79315159309022
1571214440534.0,227.47202426103647,132.9934049328215
1571214442579.0,229.60790981483572,133.18648276391554
1571214444682.0,231.8043730518234,133.38503664107486
1571214446779.0,232.9691885558031,134.68188019242456
1571214448867.0,232.78946068867734,137.40868892647356
1571214450913.0,232.6133480372696,140.08064805955033
1571214453024.0,232.43164040915536,142.83749347984605
1571214455091.0,232.25372014988858,145.53687741340894
1571214457196.0,231.02435944330742,147.89518342611544
1571214459256.0,230.0506038724138,149.79896999310344
1571214461313.0,229.72197329655174,151.48495812413793
1571214463330.0,229.39973320344828,153.13816087586207
1571214465350.0,229.46921854490023,152.78167712305986
1571214467391.0,229.7313071563193,151.43707220620843
1571214469414.0,229.99108435421286,150.10432563747227
1571214471383.0,230.40122860936216,148.95512179213432
1571214473296.0,232.33742759649604,149.2850798165891
1571214475203.0,234.26755382151657,149.6140029491742
1571214477127.0,236.2148862058582,149.9458582753901
1571214479046.0,238.1571579551054,150.27685119171457
1571214480945.0,240.0791871639748,150.6043944684734
1571214482841.0,242.26097287947883,150.89096649728558
1571214484731.0,244.90753926384366,151.10402141585234
1571214486628.0,247.56390774592833,151.3178654267101
1571214488534.0,247.71013452855246,152.37511781319168
1571214490457.0,247.65433432934927,153.50969632580788
1571214492375.0,248.16338282154882,154.07639156902357
1571214494277.0,249.09538523569023,154.2109852861953
1571214496167.0,250.0215075084175,154.34472983164983
1571214498078.0,250.54046760624323,153.84180829083604
1571214499980.0,250.53945649822285,152.55012073404419
1571214501871.0,250.53845123783032,151.26590350486788
1571214503788.0,250.52417605180037,149.95093487049905
1571214505662.0,250.24715828595492,148.40561095177932
1571214507544.0,249.96895794693617,146.8536901326595
1571214509420.0,249.69164453779743,145.30671698883975
1571214511322.0,249.41048776584543,143.73830391871974
1571214513300.0,249.1195044020356,142.2860159287532
1571214515200.0,248.8643636699941,143.98571078097476
1571214517087.0,248.61096863769816,145.67377614210218
1571214518974.0,248.35757360540222,147.3618415032296
1571214520877.0,248.1020300195733,149.0642200841652
1571214522765.0,247.84850070268155,150.75318002153065
1571214524647.0,248.4196692105263,152.06465
1571214526544.0,249.43250906646176,153.18914175182482
1571214528435.0,250.4421454225893,154.31007686131386
1571214530366.0,250.5401052631579,153.37891605263158
1571214532242.0,250.5392298643516,152.26059662235485
1571214534118.0,250.5383544655453,151.14227719207813
1571214536150.0,250.36436735479862,150.0029349611761
1571214538031.0,248.30345035717983,149.73846351796251
1571214539938.0,246.21404646857852,149.47033643544881
1571214541853.0,244.11587738275182,149.20108454084274
1571214543741.0,242.0472908375608,148.93562888704835
1571214545619.0,239.98966078890155,148.6715792483694
1571214547510.0,238.11169311948882,148.1266491003195
1571214549408.0,236.230123856869,147.57488048945686
1571214551310.0,234.34458922172524,147.02194903642172
1571214553208.0,232.46301995910542,146.4701804255591
1571214555170.0,231.49342886038687,147.2941754037006
1571214557089.0,230.69602302985703,148.31587343776283
1571214559110.0,230.40499302384882,148.0390050022499
1571214561075.0,230.81662029248537,146.05740993325333
1571214562999.0,231.21965890055498,144.11716112269386
1571214564947.0,231.62772501724913,142.1527096242688
1571214566845.0,232.02531715764212,140.23868039223038
1571214568769.0,232.42835576571173,138.2984315816709
1571214570675.0,232.82762374231288,136.37633478701065
1571214572627.0,232.1633553060444,135.48011546289212
1571214574554.0,230.61791457536344,135.48430267023718
1571214576472.0,229.0796917827085,135.4884703213466
1571214578408.0,227.5270331140015,135.49267708492732
1571214580385.0,225.9414927276205,135.496972938026
1571214582318.0,224.87260047973368,135.4424793401214
1571214584375.0,226.56803046896417,135.03906647738398
1571214586292.0,228.14806901507734,134.6631100078324
1571214588241.0,229.75448274818876,134.28087779126687
1571214590153.0,231.33040017133345,133.9059019071862
1571214592083.0,232.92115363716468,133.5273959154102
1571214594001.0,233.03580468817628,134.18506289002556
1571214595903.0,233.02346021050562,134.9261132225064
1571214597802.0,232.97591685167185,135.99022098172628
1571214599738.0,232.82218663394247,138.04410847783825
1571214601678.0,232.66813879179628,140.10223954315708
1571214603608.0,232.51488501069207,142.1497616854588
1571214605514.0,232.36353697608865,144.17182241251945
1571214607463.0,232.20877447900466,146.23950150855364
1571214609380.0,232.19734,146.39227
