timestamp,x,y
1574854773947.0,210.49370757437825,123.6301312006069
1574854775889.0,208.78563985157334,124.40375506530773
1574854777855.0,207.056463155881,125.18693967807903
1574854779793.0,205.35191359522398,125.95897008476811
1574854781753.0,203.62801414275347,126.7397645105218
1574854783738.0,201.88212617685863,127.53051804884886
1574854785754.0,200.10897245431758,128.33362088676694
1574854787729.0,198.37187989379248,129.12039078006464
1574854789776.0,196.57146041460518,129.93584291757372
1574854791769.0,194.81853612441455,130.72978337192427
1574854793755.0,193.0717686179827,131.52093527475427
1574854795843.0,191.2352879767795,132.35272035688368
1574854797895.0,189.4304707949073,133.17016431690743
1574854799941.0,187.630930856257,133.9852180899136
1574854801996.0,185.82347505277394,134.80385714344612
1574854817606.0,185.8589936692367,134.9121940558764
1574854819654.0,187.92625940083644,134.70812413183873
1574854821701.0,189.9925157253407,134.50415385131868
1574854823744.0,192.0547344214629,134.30058214486897
1574854825769.0,194.098783789866,134.09880402173604
1574854827798.0,196.1468707866511,133.8966273245327
1574854829817.0,198.18486371248116,133.69544706250534
1574854831844.0,200.23093189507526,133.49346965233718
1574854833907.0,202.31333873310763,133.28790507553558
1574854835980.0,204.4058396420951,133.081344063558
1574854837993.0,206.4377761253521,132.88076166263622
1574854840015.0,208.47879727246863,132.67928247005605
1574854842037.0,210.5198184195852,132.47780327747589
1574854844117.0,212.6193851782412,132.27054476087514
1574854846173.0,214.69472616660502,132.0656776886967
1574854848220.0,216.76098249110927,131.8617074081766
1574854850273.0,218.83329525818658,131.65713926655098
1574854852334.0,220.91368328202793,131.45177397678455
1574854854380.0,220.98737,131.4445
