timestamp,x,y,x_acce,y_acce,z_acce
1571208316802.0,32.39850608760597,83.21491569559952,-0.13641204500000004,-2.11309053,8.8445297
1571208318801.0,32.828652985924116,84.91974680153874,-0.6521209840000001,0.37131957600000004,7.70549316
1571208320911.0,33.87201699449204,86.90050810246547,-1.515857675,0.3043090785,15.00625805
1571208323075.0,34.94208320991432,88.93196187270502,0.1628654505,-0.22717589907499997,13.062401099999999
1571208325278.0,36.03143435250918,91.00002687078161,-2.52104492,-0.10369567860000001,15.5648164
1571208327535.0,37.14748770195839,93.11878433817101,-1.5271987999999999,-2.20568085,6.7520675
1571208329906.0,38.95540086418193,93.56846889829438,-0.7939163169999999,0.3137954745,8.02278285
1571208332233.0,41.21294072267846,92.65940422488946,0.335607912,-1.22281644,8.956463800000002
1571208334574.0,43.48406268603917,91.74487031838282,-0.36001587,-1.6490326,3.9643097
1571208337093.0,46.12107233674272,91.1481817151849,-1.6310844850000001,-0.6962127659999999,14.617552175
1571208339556.0,49.29320704956727,91.75526955153423,0.0771072388,0.3521011362,4.6151121999999996
1571208342015.0,52.19101903314544,92.96083384892897,1.0926628075,-0.89606095,12.245403375
1571208344516.0,55.02001714723788,94.45047117925591,-0.7338775550000001,1.2860824499999999,9.7875517
1571208347050.0,56.65987960894744,96.83777017952801,-1.1397504736842103,-1.6883512789473685,6.269138510526316
1571208349662.0,58.23181842058781,99.38331487910816,-0.2747261015,-0.4847938545,12.320548899999999
1571208352256.0,59.353286608617594,101.7281336983842,-0.84036255,0.106819152,9.5742265
1571208354768.0,59.072234622980254,103.4292131956912,-0.41209412,0.3926239,6.305847
1571208357359.0,58.83318190945559,106.0418159426934,0.6904296999999999,-1.4482193,12.8497925
1571208359977.0,58.645649593505254,109.59322921107928,-0.4383110085,0.90427094,10.7017755
1571208362606.0,58.56229894353861,112.67517960247945,-1.702281925,-1.559097275,9.89998625
1571208365074.0,58.5886996593451,115.08549538202399,-1.7343307650000002,-0.4839286785,7.60104603
1571208367464.0,58.614265992723354,117.41963424471096,0.315377812,-1.09082946,9.0768828
1571208369782.0,57.99295931614271,118.85888543388674,-0.45133361000000005,0.3028427085,9.592562925000001
1571208372097.0,56.56556024514306,119.26649497703993,-1.483802825,0.13510132,9.403786
1571208374467.0,55.10424888519958,119.68378854821619,-2.29269253,-2.2948074099999998,12.0837005
1571208376892.0,53.609025236312256,120.11076614741552,-2.0266953,-1.6044426,8.265491675
1571208379359.0,51.08971156309835,120.70914128227444,-0.4949951,0.30702972,5.787796
1571208381821.0,48.60827189603497,121.13213062753668,-1.357746305263158,1.6153411631578949,10.63251152631579
1571208384204.0,46.29887401610282,121.25930149357364,-0.51205443,0.86368563,12.8620605
1571208386642.0,43.008276350273306,121.03255560791845,-1.0838920368421052,-0.8251752315789473,8.980574157894738
1571208389046.0,39.7635688897917,120.8089718880189,-0.4533966055,-0.16716918749999998,5.91097715
1571208391417.0,37.22556733770387,119.96694992260953,-1.422912625,0.18687057499999998,11.0928995
1571208393768.0,36.119792870163096,117.80783873808763,-0.047245789075,0.4960632455,10.324362124999999
1571208396139.0,35.004611559002235,115.63035995522866,-0.5976737975,-1.81663362,5.7045309500000005
1571208398454.0,33.915769409977614,113.50431044771346,-0.44136352700000003,-0.6874328624999999,5.840622
1571208400707.0,32.856088476175245,111.43520049504318,1.26780088,-2.42942506,5.5337098000000005
1571208402976.0,31.788882067476813,109.35139646370324,-0.8322784400000001,-1.6240219100000002,9.1947451
1571208405267.0,32.333888940481216,108.02661254087519,-0.497684485,0.315559385,10.81023025
1571208407469.0,33.00362691515407,106.8233625299001,-1.44118727,-3.7703598,7.421027550000001
1571208409778.0,33.70590892401857,105.56164396707472,-0.414939115,0.27079696649999996,7.166433035
1571208412085.0,34.866954991257565,103.60736076664425,-0.0684677147,0.1346237145,5.79577946
1571208414379.0,36.14817430351939,101.4727477426586,-0.300681302,0.7261001595000001,6.804404475
1571208416680.0,37.28211192269799,99.12385394846532,-0.610508727,-0.211106875,5.75487595
1571208418990.0,38.39224067601364,96.7269597840091,-0.49098285999999997,0.9407132,10.804891421052632
1571208421543.0,40.60713934822934,95.32305733768972,-0.0282829282,0.35540313900000003,12.4926964
1571208424078.0,43.46772867790894,94.76247714165261,-0.389834596,-3.7021789399999996,4.81424868
1571208426487.0,46.1861348693086,94.22976010328837,-0.41880035800000004,-0.6252167,12.85281465
