timestamp,x,y
1574853246974.0,196.04230161234622,98.67309440966976
1574853249024.0,198.2901102406648,99.06997162205914
1574853251097.0,200.5631381853011,99.47130160317289
1574853253115.0,202.77585906917764,99.86198365907619
1574853255126.0,204.98090450895748,100.25131052449817
1574853257192.0,207.2462570094971,100.6512853151306
1574853259204.0,209.45239894129074,101.04080577919275
1574853261241.0,211.68595317342977,101.43516620925966
1574853263254.0,213.8931915972372,101.82488027196202
1574853265286.0,213.11847645703352,103.20540703102904
1574853267345.0,212.00129638881958,104.71347508609932
1574853269367.0,210.90419192163714,106.19444332667831
1574853271422.0,209.78918218866983,107.69958167207388
1574853273502.0,208.66060786041095,109.22303070293653
1574853275631.0,207.6461050599295,110.81721917508813
1574853277723.0,208.3972813764199,112.8168114461418
1574853279821.0,209.1506121182922,114.82213868546808
1574853281924.0,209.90573821464943,116.83224506502154
1574853284002.0,210.65188753858206,118.81845574343909
1574853286108.0,211.40809084763023,120.83142960712887
1574853288394.0,212.2882294562648,122.98075345744681
1574853290496.0,213.85243761904763,124.502635
1574853292600.0,215.4181340864573,126.02596457446808
1574853294696.0,216.97787733535966,127.5435020212766
1574853296739.0,218.49818051165147,129.02266662234044
1574853298842.0,220.06313282674773,130.54527218085107
1574853300914.0,220.98737,131.4445
1574853308710.0,219.9972679897348,133.13193301967493
1574853310831.0,218.9602278100941,134.8993628639863
1574853312875.0,217.96083595380668,136.60262858853721
1574853314866.0,216.98735787852866,138.26172939948674
1574853316875.0,216.00507889649273,139.9358296150556
1574853318876.0,215.27167,141.18578
