timestamp,x,y,x_acce,y_acce,z_acce
1571745453271.0,95.17050770076227,127.6302823081014,0.31840209599999997,3.64957578,9.4912506
1571745455565.0,97.497114139337,127.60818003900017,0.715845494,3.858951605,12.22787965
1571745457875.0,99.9542950908683,127.77535793134396,0.61485901,2.64671024,14.0868015
1571745460170.0,102.50814555081894,128.12803202827016,0.5133104805263158,2.380291542105263,8.871117631578947
1571745462521.0,105.14772279968979,128.4591047352094,2.39711152,1.37059633,8.948486
1571745464880.0,107.81372994903612,128.76879078440064,-0.21969604,2.567047,7.176178
1571745467283.0,110.76071989755265,129.41322428571428,0.74427032,2.66430665,8.5411685
1571745469635.0,113.04243586666666,129.51314413333333,2.1689735,3.8973800799999996,6.52007144
1571745471923.0,112.19800573577982,126.6476557321101,0.08269958800000005,-0.41291504,10.422717200000001
1571745474225.0,111.34840863730886,123.76463374801223,1.4402663800000002,0.4365570155,7.6202988099999995
1571745476564.0,110.48515598165137,120.83527300917432,0.528993221,3.05078425,5.990010035
1571745479006.0,109.90404086524823,121.56734778723404,0.788626116,2.5101837000000002,9.180960200000001
1571745481466.0,109.47871239007092,124.1999665106383,0.6290512075,3.4762306250000004,4.2512131
1571745483918.0,109.05476709692671,126.82402387234043,1.529418975,4.299693899999999,11.135883
1571745486318.0,108.52410081395348,128.40530162790697,-1.75373387,3.99823474,8.488322199999999
1571745488700.0,107.54278479915433,126.09629530078801,-0.730921945,2.4802734550000003,6.3770842299999995
1571745491095.0,106.55611315539112,123.7746873438401,0.763600185,3.843147265,9.42861155
1571745493552.0,105.54389928118394,121.39297930616952,-0.682383752,3.2456695900000003,10.2733852
1571745496025.0,104.52509386363637,118.99576157024794,-0.552070634,0.5235946659999999,9.222376700000002
1571745498507.0,104.23277556685083,121.16573610165746,-1.9195837631578947,1.3403890210526317,9.978844631578948
1571745500958.0,104.01249431160221,123.7371628044199,1.5808059700000001,2.98686671,4.87882848
1571745503352.0,103.7973358762431,126.24878888618785,0.11429976600000002,3.418714145,9.17818015
1571745505732.0,103.5033732263132,127.868774674325,-0.10590973209999999,3.0396575400000003,9.995102000000001
1571745508125.0,102.8548443814433,125.63150740206187,0.376168831,2.31314088,7.0953066
1571745510474.0,102.21824001178203,123.43537667805597,1.1907959,2.5245438,5.69446565
1571745512898.0,101.56130983210603,121.1691268377025,1.37083587,4.3845354,8.9870957
1571745515358.0,100.89462326362298,118.86921982150221,3.217034895,0.50221559,9.29573795
1571745517785.0,100.3763471921088,120.7148315541084,-0.390582274,2.1187881600000003,12.518747424999999
1571745520188.0,99.87019029065313,122.74853680195365,-0.2007812485,2.59385683,9.568280099999999
1571745522523.0,99.37835659739514,124.72469233824937,-0.340716554,1.3445557,4.32096866
1571745524944.0,98.86840825847538,126.77363133326949,0.48527831999999993,3.44787296,6.37352008
1571745527345.0,98.66346,127.5971,2.3726287999999998,2.3822052,8.8378782
