timestamp,x,y,x_acce,y_acce,z_acce
1571213809391.0,234.9373325114477,171.14347949630152,-0.1541152985,-0.11545334300000001,8.59160655
1571213811309.0,231.89612022895386,170.6776399260303,0.31616667950000005,-5.2744279,12.513137
1571213813246.0,228.85728442054022,170.21818527795227,-0.49050292,0.49210203599999996,11.5131044
1571213815171.0,226.6862211746231,170.04887415201006,-0.2364250215,-2.16472088,6.365901174999999
1571213817094.0,224.51741357883165,169.87973893373118,-1.631029535,-0.33682404,11.889531949999999
1571213819023.0,222.34183903266333,169.71007599246232,-0.432809452,-1.06892239,8.8524844
1571213820971.0,221.64855315457413,168.19850829652998,-1.027285752,0.72361755,9.2010282
1571213822905.0,221.5038866426318,166.21327124155025,-2.2231994800000003,-1.4371429199999999,17.1471402
1571213824827.0,221.3601177512393,164.24035210004507,0.11116332999999999,-0.19706421040000002,5.43004456
1571213826773.0,221.21455361874717,162.2427971315908,-1.72483826,-2.69482728,14.9080842
1571213828730.0,221.1103857826127,160.813317389149,-0.923719022,-0.6106758175,10.2969715
1571213830665.0,221.2283261020839,162.43179487469018,-0.7738759947368421,-0.17326194526315788,9.769179473684211
1571213832599.0,221.34620547048564,164.0494359377582,-1.733554875,-2.6815376,6.274116525
1571213834533.0,221.46408483888737,165.66707700082623,0.176580048,0.2594795235,7.3795455
1571213836488.0,221.58324417974848,167.30228293583036,0.086260985,-1.23232422,10.246216
1571213838418.0,221.7008797438722,168.91657830900579,-0.64756776,-1.023190308,7.771454
1571213840375.0,222.7681658835235,169.74332324091273,-0.185485074,-0.262730407,10.1132493
1571213842328.0,224.6289282170337,169.88843544176174,-0.24948441684210532,-1.9677148,8.798459789473684
1571213844258.0,226.46777681082517,170.03183869196076,-0.004685974750000002,-0.772283931,9.117855825
1571213846197.0,228.3152003462457,170.17591066197932,-1.17405702,-3.1965942500000004,16.7032625
1571213848140.0,230.53907530823335,170.46977373189907,1.22452168,-1.9376259,2.0925491
1571213850106.0,232.98013910357193,170.84368518687077,0.1909133927,-0.46411896999999996,4.3647705199999995
1571213852052.0,235.396370103434,171.21379286305338,0.4294387835,-1.58104555,7.436880525
1571213853991.0,237.80390962487934,171.58256921665978,-0.038009644,-0.8751221,10.2885895
1571213855943.0,237.94049,171.60349,-1.97163092,1.70566409,8.67652145
