timestamp,x,y
1571214826795.0,248.01682404186795,167.8183107809984
1571214828682.0,248.15698924718197,165.25093864935587
1571214830582.0,248.29812008454107,162.66587926932368
1571214832473.0,249.1407341170324,162.11168476837338
1571214834383.0,250.22307742946708,162.21678133751305
1571214836278.0,251.29692066353186,162.3210525409265
1571214838195.0,250.72933091078613,162.25365611051132
1571214840107.0,249.56369209245264,162.12376809009714
1571214842010.0,248.4035400677201,161.99449146726863
1571214843910.0,247.24521697418785,161.8654186436353
1571214845829.0,246.07531064972028,161.73505509176564
1571214847732.0,245.37483,161.657
1571214854223.0,246.66519004764066,161.82112682849365
1571214856147.0,247.95622110934664,161.9853390063521
1571214858057.0,248.26975780389185,163.18538429744757
1571214859974.0,248.18037047258025,164.82267040434672
1571214861934.0,248.08897810462472,166.49668228203186
1571214863855.0,247.99940425827648,168.13738473970182
1571214865776.0,247.96364,168.79247
