timestamp,x,y
1571398672463.0,44.174685465876586,82.37062
1571398674547.0,45.288262817736005,83.39178000000001
1571398676634.0,43.74986776873911,83.2131656908774
1571398678754.0,41.20939466687867,82.65449993925903
1571398680828.0,42.00285878677055,84.60461859023692
1571398682943.0,42.812008552234055,86.59328828494196
1571398685066.0,43.63192583491261,88.30052150136872
1571398687200.0,44.55872396715098,86.16854810486419
1571398689382.0,45.50636854285113,83.9886202926932
1571398691639.0,43.60248765923201,83.17461437985745
1571398693896.0,41.28346037939756,82.56800917222351
1571398696252.0,42.116517859447,81.9024519327189
1571398698578.0,43.03407511288285,81.55829647458162
1571398700880.0,43.234907713135456,84.1541521897695
1571398703187.0,43.4361765266814,86.7556461667193
1571398705486.0,43.567215,88.44938
1571398707756.0,43.567215,88.44938
1571398710052.0,43.567215,88.44938
1571398712373.0,43.567215,88.44938
